angular_vel_x,angular_vel_y,angular_vel_z,is_anomaly
0.0500174015760421,0.0223482009023427,-0.0127704003825783,0
-0.0393753983080387,0.0681087970733642,-0.026605000719428,0
0.1021632030606269,0.0,-0.0042567998170852,0
-0.04043959826231,-0.0127704003825783,-0.0276692006736993,0
0.0478890016674995,0.0,0.0,0
-0.0074494001455605,0.0191555991768836,0.0,0
-0.0085135996341705,0.0,-0.0415037982165813,0
-0.0287334006279706,-0.05640260130167,0.0138346003368496,0
-0.0180913992226123,0.0138346003368496,-0.0106419995427131,0
-0.0063852001912891,-0.0223482009023427,-0.011706200428307,0
-0.0223482009023427,-0.0063852001912891,-0.0180913992226123,0
0.0255408007651567,0.0,-0.0308618005365133,0
-0.0063852001912891,-0.020219799131155,-0.017027199268341,0
0.0638519972562789,-0.0074494001455605,-0.0212839990854263,0
-0.0276692006736993,0.0191555991768836,0.0085135996341705,0
0.037246998399496,-0.0638519972562789,-0.020219799131155,0
-0.0521458014845848,-0.1223829984664917,0.0095777995884418,0
0.0510816015303134,0.0723655968904495,-0.014898800291121,0
-0.0287334006279706,0.0585310012102127,-0.0191555991768836,0
0.0127704003825783,0.0191555991768836,-0.0319259986281394,0
-0.0053209997713565,0.037246998399496,-0.0180913992226123,0
-0.0095777995884418,0.0063852001912891,-0.026605000719428,0
-0.0340543985366821,-0.0138346003368496,-0.0106419995427131,0
-0.0223482009023427,-0.0138346003368496,-0.029797600582242,0
0.0393753983080387,-0.0457606017589569,0.0,0
-0.011706200428307,0.05640260130167,-0.0638519972562789,0
0.08087919652462,-0.026605000719428,0.0180913992226123,0
-0.0287334006279706,-0.0446964018046855,0.0180913992226123,0
0.0617236010730266,-0.0127704003825783,0.0095777995884418,0
-0.029797600582242,0.0223482009023427,-0.011706200428307,0
0.0489532016217708,0.0840718001127243,-0.0063852001912891,0
-0.0468248017132282,0.0308618005365133,-0.0415037982165813,0
0.0,-0.0361827984452247,-0.029797600582242,0
-0.0308618005365133,-0.0042567998170852,-0.029797600582242,0
-0.0053209997713565,0.0627878010272979,-0.0319259986281394,0
0.0308618005365133,-0.0053209997713565,0.0319259986281394,0
-0.0074494001455605,-0.0489532016217708,-0.037246998399496,0
0.0500174015760421,-0.0255408007651567,-0.0191555991768836,0
-0.0255408007651567,0.0138346003368496,-0.0478890016674995,0
0.0617236010730266,0.0681087970733642,0.0053209997713565,0
-0.04043959826231,0.0340543985366821,0.0180913992226123,0
0.0361827984452247,-0.0542742013931274,0.0127704003825783,0
-0.0468248017132282,0.0574668012559413,0.0,0
0.0457606017589569,-0.0095777995884418,0.014898800291121,0
-0.037246998399496,-0.0542742013931274,0.0,0
0.0063852001912891,0.0,-0.0766223967075347,0
-0.0393753983080387,-0.0659803971648216,-0.0212839990854263,0
-0.0244766008108854,0.020219799131155,-0.0915212035179138,0
0.0255408007651567,0.0,-0.014898800291121,0
0.0,-0.0255408007651567,-0.0542742013931274,0
0.026605000719428,0.05640260130167,-0.0287334006279706,0
-0.0127704003825783,0.011706200428307,0.0,0
0.0457606017589569,-0.0319259986281394,0.0542742013931274,0
-0.0287334006279706,-0.0138346003368496,0.0702371969819068,0
0.0415037982165813,-0.0734298005700111,0.0542742013931274,0
-0.0074494001455605,-0.0223482009023427,0.1096125990152359,0
0.0329901985824108,0.1074841991066932,0.0500174015760421,0
0.0,-0.037246998399496,0.1074841991066932,0
0.017027199268341,-0.026605000719428,0.0893928036093711,0
0.0,0.0159629993140697,0.0872644037008285,0
0.0,0.0521458014845848,0.0649162009358406,0
0.0042567998170852,-0.0159629993140697,0.1170620024204254,0
0.0042567998170852,0.04043959826231,0.0702371969819068,0
-0.0191555991768836,0.0,0.0947137996554374,0
0.014898800291121,0.0,0.0862002000212669,0
-0.0255408007651567,0.0649162009358406,0.059595201164484,0
0.0670446008443832,0.0053209997713565,0.0904569998383522,0
-0.0329901985824108,0.011706200428307,0.059595201164484,0
0.0627878010272979,0.0191555991768836,0.0734298005700111,0
-0.0127704003825783,-0.0042567998170852,0.1074841991066932,0
0.0415037982165813,0.029797600582242,0.05640260130167,0
-0.0319259986281394,-0.0255408007651567,0.1362175941467285,0
0.0489532016217708,-0.0425679981708526,0.0872644037008285,0
0.0,0.0127704003825783,0.0968421995639801,0
0.017027199268341,-0.0053209997713565,0.0989705994725227,0
0.0,-0.0649162009358406,0.1245113983750343,0
0.0,-0.0138346003368496,0.0776866003870964,0
-0.0063852001912891,0.0,0.0670446008443832,0
0.0063852001912891,-0.0063852001912891,0.0819434002041816,0
-0.0255408007651567,0.0723655968904495,0.0893928036093711,0
0.0159629993140697,-0.0830075964331626,0.1159977987408638,0
-0.0585310012102127,0.0053209997713565,0.0968421995639801,0
0.0446964018046855,0.0276692006736993,0.0862002000212669,0
-0.0585310012102127,-0.0702371969819068,0.1021632030606269,0
0.04043959826231,0.011706200428307,0.0734298005700111,0
-0.0244766008108854,0.020219799131155,0.0968421995639801,0
0.0361827984452247,0.0106419995427131,0.0734298005700111,0
0.0361827984452247,-0.0223482009023427,0.0893928036093711,0
-0.0085135996341705,0.020219799131155,0.0659803971648216,0
-0.0212839990854263,-0.0383111983537673,0.1000348031520843,0
-0.0351185984909534,-0.011706200428307,0.0872644037008285,0
0.037246998399496,0.0053209997713565,0.1213188022375106,0
0.0,-0.0681087970733642,0.0936496034264564,0
0.0,-0.0255408007651567,0.0925853997468948,0
0.0276692006736993,-0.0383111983537673,0.1021632030606269,0
-0.0308618005365133,0.014898800291121,0.0883285999298095,0
0.0446964018046855,0.0,0.0744939967989921,0
0.0159629993140697,0.1085484027862548,0.05640260130167,0
0.0319259986281394,0.037246998399496,0.1064200028777122,0
-0.037246998399496,-0.0393753983080387,0.0979064032435417,0
-0.0180913992226123,-0.0670446008443832,0.0766223967075347,0
0.0053209997713565,0.0585310012102127,0.1308965981006622,0
-0.0351185984909534,-0.014898800291121,0.0744939967989921,0
-0.0074494001455605,-0.1128052026033401,0.0840718001127243,0
-0.0212839990854263,0.0989705994725227,0.0532100014388561,0
0.0713014006614685,0.029797600582242,0.0936496034264564,0
-0.0085135996341705,-0.017027199268341,0.0340543985366821,0
0.0606594011187553,0.037246998399496,0.0872644037008285,0
0.0,-0.0734298005700111,0.1181261986494064,0
-0.0138346003368496,0.0691730007529258,0.0915212035179138,0
0.0329901985824108,0.0,0.0915212035179138,0
0.0063852001912891,0.0276692006736993,0.1010989993810653,0
0.0244766008108854,-0.0585310012102127,0.1000348031520843,0
0.0,0.0244766008108854,0.08087919652462,0
0.0446964018046855,0.0255408007651567,0.1064200028777122,0
0.011706200428307,-0.0393753983080387,0.0904569998383522,0
-0.029797600582242,0.0659803971648216,0.0702371969819068,0
0.0223482009023427,-0.014898800291121,0.0872644037008285,0
-0.0393753983080387,0.0138346003368496,0.0776866003870964,0
0.037246998399496,-0.0042567998170852,0.0904569998383522,0
-0.0276692006736993,-0.0542742013931274,0.029797600582242,0
0.0755582004785537,0.0340543985366821,0.0415037982165813,0
-0.026605000719428,0.0191555991768836,0.0085135996341705,0
0.0649162009358406,0.0095777995884418,0.0319259986281394,0
0.0,-0.0383111983537673,0.0,0
0.0553384013473987,0.011706200428307,0.0042567998170852,0
0.0,-0.017027199268341,0.011706200428307,0
0.0127704003825783,0.05640260130167,-0.0319259986281394,0
0.0180913992226123,-0.0127704003825783,0.0,0
-0.029797600582242,-0.0063852001912891,0.0,0
0.0415037982165813,0.0574668012559413,0.029797600582242,0
-0.017027199268341,-0.0234124008566141,0.0,0
0.059595201164484,-0.0127704003825783,0.0191555991768836,0
-0.05640260130167,-0.0138346003368496,-0.0212839990854263,0
0.0319259986281394,0.0053209997713565,-0.0095777995884418,0
-0.0159629993140697,-0.0063852001912891,0.0,0
0.0585310012102127,0.0446964018046855,-0.0053209997713565,0
-0.0127704003825783,-0.0308618005365133,0.011706200428307,0
0.0553384013473987,-0.0223482009023427,-0.0234124008566141,0
-0.0095777995884418,-0.014898800291121,0.0063852001912891,0
-0.0234124008566141,0.0446964018046855,-0.017027199268341,0
0.0,-0.0649162009358406,0.020219799131155,0
-0.0276692006736993,0.011706200428307,-0.0191555991768836,0
0.0127704003825783,0.0287334006279706,0.0457606017589569,0
-0.0319259986281394,-0.0638519972562789,0.0,0
0.0691730007529258,0.0383111983537673,0.026605000719428,0
-0.017027199268341,-0.0063852001912891,-0.0159629993140697,0
0.0457606017589569,0.0223482009023427,0.0085135996341705,0
-0.029797600582242,-0.0340543985366821,-0.0127704003825783,0
0.029797600582242,0.0510816015303134,-0.0276692006736993,0
-0.0095777995884418,-0.0383111983537673,-0.0074494001455605,0
0.0329901985824108,-0.0138346003368496,0.014898800291121,0
-0.0159629993140697,-0.059595201164484,0.0,0
-0.0074494001455605,0.0,-0.0042567998170852,0
0.014898800291121,-0.0138346003368496,0.0042567998170852,0
-0.011706200428307,-0.0361827984452247,0.0095777995884418,0
0.0,-0.0053209997713565,-0.0106419995427131,0
-0.0085135996341705,0.0138346003368496,-0.0244766008108854,0
0.0553384013473987,0.0138346003368496,0.0159629993140697,0
-0.026605000719428,-0.0276692006736993,-0.0361827984452247,0
0.0585310012102127,0.0,-0.0234124008566141,0
-0.0276692006736993,-0.0574668012559413,-0.0138346003368496,0
0.0766223967075347,0.0681087970733642,0.0053209997713565,0
0.0074494001455605,0.017027199268341,0.0159629993140697,0
0.0681087970733642,-0.014898800291121,0.0,0
-0.0276692006736993,0.0,0.0361827984452247,0
0.0042567998170852,0.0095777995884418,0.0106419995427131,0
-0.014898800291121,-0.0627878010272979,0.0042567998170852,0
0.0,-0.0255408007651567,-0.0212839990854263,0
0.0510816015303134,0.0446964018046855,-0.0053209997713565,0
-0.04043959826231,0.029797600582242,-0.0670446008443832,0
0.0127704003825783,-0.0500174015760421,0.0,0
-0.020219799131155,0.011706200428307,-0.011706200428307,0
0.0510816015303134,0.05640260130167,0.0,0
-0.0436322018504142,-0.0776866003870964,0.0,0
0.0510816015303134,-0.0127704003825783,0.0159629993140697,0
-0.0340543985366821,-0.0766223967075347,0.0095777995884418,0
0.0883285999298095,0.0319259986281394,0.0191555991768836,0
-0.0255408007651567,-0.0383111983537673,0.0,0
-0.0127704003825783,-0.0063852001912891,-0.0276692006736993,0
-0.0053209997713565,-0.020219799131155,0.0063852001912891,0
-0.020219799131155,0.0,-0.0510816015303134,0
0.04043959826231,-0.0510816015303134,0.0,0
-0.0191555991768836,0.0063852001912891,-0.0074494001455605,0
0.0425679981708526,0.0276692006736993,0.017027199268341,0
-0.0287334006279706,-0.0042567998170852,-0.011706200428307,0
0.0723655968904495,0.0361827984452247,0.0,0
-0.0063852001912891,0.0095777995884418,0.0106419995427131,0
0.0319259986281394,-0.0074494001455605,-0.0063852001912891,0
-0.0127704003825783,-0.017027199268341,-0.0085135996341705,0
0.0223482009023427,-0.0670446008443832,-0.0638519972562789,0
-0.0287334006279706,0.0361827984452247,-0.0085135996341705,0
-0.0319259986281394,0.0436322018504142,-0.0340543985366821,0
-0.0106419995427131,-0.0287334006279706,0.0085135996341705,0
0.0,-0.014898800291121,-0.0212839990854263,0
0.037246998399496,0.0,-0.0053209997713565,0
0.0,0.0415037982165813,-0.0042567998170852,0
0.0787507966160774,0.0478890016674995,0.0138346003368496,0
-0.0042567998170852,-0.0361827984452247,0.0053209997713565,0
0.0585310012102127,0.0904569998383522,0.0127704003825783,0
-0.0319259986281394,0.0436322018504142,-0.0234124008566141,0
0.0361827984452247,-0.1053557991981506,0.0,0
-0.0446964018046855,-0.0436322018504142,-0.0489532016217708,0
0.0244766008108854,0.0138346003368496,-0.029797600582242,0
0.0,-0.0415037982165813,0.020219799131155,0
0.0,0.0468248017132282,-0.0255408007651567,0
-0.0319259986281394,-0.0574668012559413,-0.0042567998170852,0
-0.0351185984909534,-0.0053209997713565,-0.0457606017589569,0
-0.0106419995427131,-0.0255408007651567,0.0159629993140697,0
-0.0340543985366821,0.0074494001455605,-0.0670446008443832,0
0.0287334006279706,0.0191555991768836,-0.011706200428307,0
-0.011706200428307,0.0319259986281394,-0.0106419995427131,0
0.0681087970733642,-0.0074494001455605,0.020219799131155,0
-0.0351185984909534,-0.0191555991768836,0.0,0
0.0446964018046855,0.0127704003825783,0.0,0
-0.0361827984452247,-0.0872644037008285,-0.0085135996341705,0
0.0095777995884418,-0.0340543985366821,0.0,0
-0.0234124008566141,-0.0063852001912891,0.0106419995427131,0
0.0,0.0617236010730266,0.0053209997713565,0
-0.0191555991768836,-0.0436322018504142,0.0329901985824108,0
-0.0063852001912891,0.0,-0.011706200428307,0
0.0255408007651567,-0.095778003334999,0.0,0
0.0,0.0521458014845848,-0.0319259986281394,0
0.059595201164484,0.0500174015760421,0.0,0
-0.0223482009023427,-0.0425679981708526,-0.0244766008108854,0
0.0627878010272979,-0.0212839990854263,-0.0063852001912891,0
-0.0308618005365133,0.0042567998170852,0.0042567998170852,0
0.0532100014388561,0.0553384013473987,-0.0085135996341705,0
-0.0159629993140697,-0.0489532016217708,0.0053209997713565,0
0.0319259986281394,0.0478890016674995,-0.0255408007651567,0
-0.0212839990854263,-0.0361827984452247,0.0,0
0.014898800291121,0.0393753983080387,-0.011706200428307,0
-0.0053209997713565,0.0383111983537673,0.0,0
0.017027199268341,0.0351185984909534,0.0053209997713565,0
0.0510816015303134,0.0649162009358406,0.0,0
-0.0063852001912891,0.0,-0.0468248017132282,0
0.0308618005365133,-0.0053209997713565,0.017027199268341,0
-0.0425679981708526,0.0085135996341705,-0.0053209997713565,0
0.0287334006279706,-0.037246998399496,0.0,0
-0.0446964018046855,-0.0393753983080387,-0.0212839990854263,0
0.0393753983080387,0.0383111983537673,0.029797600582242,0
-0.0383111983537673,0.029797600582242,-0.0106419995427131,0
0.0191555991768836,0.011706200428307,-0.026605000719428,0
-0.0351185984909534,-0.0542742013931274,-0.0383111983537673,0
0.0212839990854263,0.0393753983080387,-0.011706200428307,0
0.0106419995427131,0.0,-0.0159629993140697,0
0.0,0.0478890016674995,-0.0510816015303134,0
-0.0042567998170852,0.0106419995427131,-0.0255408007651567,0
0.0,0.0074494001455605,-0.0755582004785537,0
0.014898800291121,0.0755582004785537,-0.0659803971648216,0
-0.0468248017132282,-0.0574668012559413,-0.0893928036093711,0
0.0489532016217708,0.0510816015303134,-0.0510816015303134,0
-0.0532100014388561,-0.0681087970733642,-0.0904569998383522,0
0.0532100014388561,0.0095777995884418,-0.0787507966160774,0
-0.0574668012559413,-0.0085135996341705,-0.0904569998383522,0
0.0489532016217708,0.0,-0.0872644037008285,0
-0.0276692006736993,0.0574668012559413,-0.1308965981006622,0
0.0127704003825783,-0.0606594011187553,-0.0925853997468948,0
0.0,0.0319259986281394,-0.1298324018716812,0
0.0053209997713565,-0.0851359963417053,-0.0787507966160774,0
0.011706200428307,-0.0287334006279706,-0.0968421995639801,0
0.037246998399496,0.0532100014388561,-0.0851359963417053,0
-0.0191555991768836,-0.0053209997713565,-0.1255756020545959,0
0.0585310012102127,0.0415037982165813,-0.0649162009358406,0
-0.026605000719428,-0.0319259986281394,-0.1255756020545959,0
0.0702371969819068,0.0,-0.0617236010730266,0
-0.0425679981708526,0.0393753983080387,-0.0925853997468948,0
0.0755582004785537,0.0255408007651567,-0.0042567998170852,0
-0.029797600582242,0.0063852001912891,-0.0489532016217708,0
0.0542742013931274,-0.0819434002041816,-0.014898800291121,0
-0.0329901985824108,0.0212839990854263,-0.0085135996341705,0
-0.0074494001455605,0.014898800291121,-0.014898800291121,0
-0.0361827984452247,0.0191555991768836,0.0095777995884418,0
0.0223482009023427,0.0457606017589569,0.0212839990854263,0
0.0532100014388561,0.0,0.0223482009023427,0
-0.0053209997713565,0.0063852001912891,-0.0234124008566141,0
0.0446964018046855,-0.0319259986281394,-0.0042567998170852,0
-0.0329901985824108,0.0085135996341705,-0.0457606017589569,0
0.029797600582242,-0.026605000719428,0.0,0
-0.0776866003870964,-0.017027199268341,-0.029797600582242,0
0.0553384013473987,0.0191555991768836,0.0287334006279706,0
-0.0521458014845848,-0.0212839990854263,0.0,0
0.011706200428307,0.020219799131155,0.0063852001912891,0
-0.0053209997713565,0.0,0.0244766008108854,0
0.0053209997713565,-0.0127704003825783,-0.0191555991768836,0
-0.0574668012559413,-0.0319259986281394,0.0,0
0.0,-0.0191555991768836,-0.0308618005365133,0
0.0276692006736993,-0.0042567998170852,0.0223482009023427,0
0.0,0.0,-0.0212839990854263,0
0.0415037982165813,0.0074494001455605,0.0,0
-0.020219799131155,0.0063852001912891,-0.0319259986281394,0
0.0446964018046855,0.0,0.020219799131155,0
-0.0585310012102127,0.0212839990854263,-0.0287334006279706,0
0.0478890016674995,-0.0138346003368496,0.0223482009023427,0
-0.0627878010272979,-0.0446964018046855,0.0,0
0.0138346003368496,0.0042567998170852,-0.0106419995427131,0
-0.0276692006736993,-0.0106419995427131,0.0,0
0.0244766008108854,-0.0159629993140697,-0.0276692006736993,0
-0.037246998399496,-0.0340543985366821,-0.0074494001455605,0
0.0255408007651567,0.0159629993140697,-0.011706200428307,0
0.0436322018504142,0.0063852001912891,0.0063852001912891,0
-0.0106419995427131,0.0063852001912891,-0.0319259986281394,0
0.0510816015303134,0.0212839990854263,0.0383111983537673,0
-0.0340543985366821,-0.0106419995427131,0.020219799131155,0
0.0585310012102127,-0.0287334006279706,0.0244766008108854,0
-0.0361827984452247,0.0766223967075347,-0.0276692006736993,0
0.0457606017589569,-0.1010989993810653,0.0127704003825783,0
-0.0638519972562789,0.0,-0.0095777995884418,0
0.0446964018046855,0.0468248017132282,0.0074494001455605,0
-0.0415037982165813,-0.0415037982165813,0.0,0
0.0053209997713565,0.0106419995427131,-0.0308618005365133,0
-0.0329901985824108,-0.026605000719428,-0.011706200428307,0
0.0180913992226123,-0.0361827984452247,-0.0681087970733642,0
0.029797600582242,0.026605000719428,0.0,0
0.0244766008108854,-0.026605000719428,0.0,0
0.0287334006279706,-0.1351533979177475,0.0532100014388561,0
-0.0659803971648216,0.0500174015760421,-0.011706200428307,0
0.0425679981708526,0.011706200428307,0.0351185984909534,0
-0.0521458014845848,0.0,-0.0074494001455605,0
0.0425679981708526,-0.0734298005700111,0.0095777995884418,0
-0.0500174015760421,-0.0351185984909534,-0.0191555991768836,0
0.0819434002041816,0.0649162009358406,0.0361827984452247,0
-0.0521458014845848,-0.0255408007651567,-0.0138346003368496,0
0.0425679981708526,-0.0468248017132282,-0.0063852001912891,0
0.0,-0.0659803971648216,0.0063852001912891,0
0.0234124008566141,-0.0127704003825783,-0.0106419995427131,0
0.0138346003368496,0.020219799131155,-0.0074494001455605,0
0.0095777995884418,0.0106419995427131,-0.0212839990854263,0
0.0085135996341705,-0.026605000719428,0.026605000719428,0
